annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
p77a11e4f_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,19,18
p77a11e4f_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,31,-1
p77a11e4f_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,106,-1
p77a11e4f_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,4,159
p77a11e4f_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,-1,-1
p77a11e4f_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,-1,13
p77a11e4f_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,81,-1
p77a11e4f_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,67,90
p77a11e4f_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,-1,100
p77a11e4f_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,43,11
p77a11e4f_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,23,-1
p77a11e4f_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,-1,-1
p77a11e4f_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,122,-1
p77a11e4f_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,6,-1
p77a11e4f_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,-1
p77a11e4f_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,69,-1
p77a11e4f_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,214,33
p77a11e4f_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,160,-1
p77a11e4f_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,-1
p77a11e4f_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,7
p77a11e4f_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,-1,-1
p77a11e4f_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,77a11e4f-2bb0-401c-866e-2a9670a21779,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,90,-1
p77aa2b80_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,20,4
p77aa2b80_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,172,8
p77aa2b80_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,-1,-1
p77aa2b80_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,110,135
p77aa2b80_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,SlightlyPositive,-1,-1
p77aa2b80_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,34,-1
p77aa2b80_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,-1,14
p77aa2b80_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,-1,110
p77aa2b80_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,135,-1
p77aa2b80_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,54,131
p77aa2b80_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,123,125
p77aa2b80_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,220,-1
p77aa2b80_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,15,73
p77aa2b80_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,SlightlyPositive,102,38
p77aa2b80_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,210,19
p77aa2b80_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,29,-1
p77aa2b80_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,27,-1
p77aa2b80_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
p77aa2b80_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,50,112
p77aa2b80_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,17,-1
p77aa2b80_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,26,-1
p77aa2b80_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,SlightlyPositive,162,171
p77aa2b80_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,215,-1
p77aa2b80_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,58,-1
p77aa2b80_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,79,-1
p77aa2b80_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,134,-1
p77aa2b80_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,-1
p77aa2b80_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,24,40
p77aa2b80_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,47,-1
p77aa2b80_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,126,6
p77aa2b80_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,77,-1
p77aa2b80_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,4,-1
p77aa2b80_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,166,-1
p77aa2b80_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,-1,44
p77aa2b80_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,201,-1
p77aa2b80_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,187,23
p77aa2b80_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,75,-1
p77aa2b80_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,-1
p77aa2b80_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,154,-1
p77aa2b80_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,SlightlyNegative,-1,-1
p77aa2b80_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,122,18
p77aa2b80_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,SlightlyPositive,6,72
p77aa2b80_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,-1
p77aa2b80_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,-1
p77aa2b80_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyNegative,-1,-1
p77aa2b80_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,-1,-1
p77aa2b80_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,83,-1
p77aa2b80_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,122
p77aa2b80_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,36,34
p77aa2b80_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,77aa2b80-a434-48d8-a589-2a311fc33b10,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,-1,-1
p77c6718b_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,-1,-1
p77c6718b_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,197,120
p77c6718b_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,105,12
p77c6718b_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,-1,-1
p77c6718b_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Neutral,-1,-1
p77c6718b_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,SlightlyNegative,91,152
p77c6718b_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,-1,181
p77c6718b_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,89,-1
p77c6718b_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,-1,-1
p77c6718b_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,54,96
p77c6718b_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,143,-1
p77c6718b_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,125,-1
p77c6718b_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,60,-1
p77c6718b_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,10,-1
p77c6718b_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,1,19
p77c6718b_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,SlightlyPositive,64,130
p77c6718b_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,7,71
p77c6718b_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
p77c6718b_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,50,83
p77c6718b_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Neutral,17,163
p77c6718b_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,-1
p77c6718b_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,173,-1
p77c6718b_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,72,111
p77c6718b_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,58,-1
p77c6718b_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,94,7
p77c6718b_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,119,59
p77c6718b_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,108
p77c6718b_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,24,-1
p77c6718b_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,19,50
p77c6718b_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,126,0
p77c6718b_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,106,-1
p77c6718b_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,21,167
p77c6718b_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,157,-1
p77c6718b_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,138,44
p77c6718b_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,113,41
p77c6718b_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,67,-1
p77c6718b_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,-1,-1
p77c6718b_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,-1
p77c6718b_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,124,-1
p77c6718b_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,96,-1
p77c6718b_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,-1,-1
p77c6718b_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,SlightlyPositive,191,-1
p77c6718b_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,118
p77c6718b_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,16,-1
p77c6718b_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,97,33
p77c6718b_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,-1,-1
p77c6718b_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,77c6718b-c5e7-41a1-9eb7-db9a6460d2a9,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,-1
